,url_ending_index,from_reputable_source_index,today_index,grammar_index,quotation_index,past_tense_index,present_tense_index,should_index,opinion_index,all_caps_index,from_satire_source_index,exclamation_index,apa_index,name_source_index,interjection_index,you_index,dot_gov_ending_index,from_unreputable_source_index,label
5452,0.0,0.0,0.0,0.9276895146998652,0.0,0.12142424981293795,0.09586124985231943,0.0,0.0,0.0,0.0,0.0,0.0034599601857525056,0.3397748744765544,0.0,0.0,0.0,0.0,2
5453,0.0,0.0,0.0,0.9302663654568356,0.15098564046681626,0.095624238962317,0.15098564046681628,0.0,0.0,0.0,0.0,0.0,0.015627494634304233,0.2821753858502055,0.0,0.0,0.0,0.0,2
5454,0.0,0.0,0.0,0.879988760455067,0.2292407695303117,0.07259291035126537,0.1661995579094759,0.0,0.0,0.011143648518834596,0.0,0.0051579173144320105,0.029622433833415267,0.37302567441904605,0.0,0.0,0.0,0.0,2
5455,0.0,0.0,0.0,0.9004260997829636,0.1806680200211772,0.10298077141207101,0.21680162402541264,0.0,0.0,0.0,0.0,0.0,0.012658268918681206,0.31436235483684843,0.0,0.0,0.0,0.0,2
5456,0.0,0.0,0.0,0.9336559746171774,0.11886379964325465,0.08280844708480076,0.13075017960758012,0.0,0.0,0.001650886106156316,0.0,0.0,0.03088944602194133,0.29874434977004666,0.0,0.0,0.0,0.0,2
5457,0.0,0.0,0.0,0.91051219036275,0.21190599024958892,0.08052427629484382,0.13985795356472874,0.0,0.0,0.0,0.0,0.0,0.02248632992075256,0.3154573841515548,0.0,0.0,0.0,0.0,2
5458,0.0,0.0,0.0,0.9107180218455224,0.0,0.0,0.1303027323563594,0.0,0.0,0.0,0.0,0.0,0.00700849798944325,0.3918734024939401,0.0,0.0,0.0,0.0,2
5459,0.0,0.0,0.0,0.8775073788425838,0.2060812783645462,0.15662177155705512,0.1854731505280916,0.0,0.0,0.0,0.0,0.0,0.0,0.35858142435431045,0.0,0.0,0.0,0.0,2
5460,0.0,0.0,0.0,0.8899324218113529,0.04363448806034313,0.07876025094891936,0.15053898380818378,0.0,0.0,0.006363362842133376,0.0,0.002945327944073161,0.044106963408767234,0.4186365508656088,0.0,0.0,0.0,0.0,2
5461,0.0,0.0,0.0,0.9494877755080844,0.06584814550503493,0.07506688587573987,0.07901777460604198,0.0,0.0,0.0,0.0,0.0,0.01451175690747904,0.28643943294690205,0.0,0.0,0.0,0.0,2
5462,0.0,0.0,0.0,0.8734946632880392,0.11876462527161942,0.09026111520643078,0.2494057130704007,0.0,0.0,0.009897052105968284,0.0,0.0,0.009417959137781285,0.39033973505938907,0.0,0.0,0.0,0.0,2
5463,0.0,0.0,0.0,0.8966244518962359,0.0,0.08951047494353953,0.14133232885822025,0.0,0.0,0.0,0.0,0.0,0.009452162121091168,0.4098637536888388,0.0,0.0,0.0,0.0,2
5464,0.0,0.0,0.0,0.9200593446974652,0.047775275855312264,0.054463814475056,0.15765841032253047,0.0,0.0,0.0,0.0,0.0,0.013876131076447385,0.3509890266170275,0.0,0.0,0.0,0.0,2
5465,0.0,0.0,0.0,0.9206180337082066,0.03843657783832244,0.02921179915712505,0.16143362692095428,0.0,0.0,0.0016015240765967686,0.0,0.0,0.028007289838879536,0.35111813855307555,0.0,0.0,0.0,0.0,2
5466,0.0,0.0,0.0,0.9164339554560806,0.0,0.05452319189531632,0.2152231259025645,0.0,0.0,0.0,0.0,0.0,0.0068542396784256185,0.3328784347292997,0.0,0.0,0.0,0.0,2
5467,0.0,0.0,0.0,0.8192092090383372,0.3602196522012546,0.1368834678364768,0.2161317913207528,0.0,0.0,0.0,0.0,0.0,0.002810631044245459,0.3656229469842736,0.0,0.0,0.0,0.0,2
5468,0.0,0.0,0.0,0.8993117814291487,0.0,0.0,0.2787866522430361,0.0,0.0,0.0,0.0,0.0,0.006067013132677539,0.33686720479366866,0.0,0.0,0.0,0.0,2
5469,0.0,0.0,0.0,0.8810367151581182,0.3641618422653557,0.06919075003041758,0.1092485526796067,0.0,0.0,0.0,0.0,0.0,0.002870383947792214,0.2728179134971289,0.0,0.0,0.0,0.0,2
5470,0.0,0.0,0.0,0.9013616257330672,0.0,0.07694231848648939,0.18223180694168545,0.0,0.0,0.011248876971708977,0.0,0.0,0.010768829355718849,0.3849365699718811,0.0,0.0,0.0,0.0,2
5471,0.0,0.0,0.0,0.8912311693120745,0.11806908653279626,0.13459875864738768,0.17710362979919433,0.0,0.0,0.01967818108879938,0.0,0.0,0.0062418689058739395,0.37664038603961997,0.0,0.0,0.0,0.0,2
5472,0.0,0.0,0.0,0.9289903316020358,0.0,0.1389651569050411,0.16456400159807502,0.0,0.0,0.0,0.0,0.0,0.017178478581540025,0.3004816769920406,0.0,0.0,0.0,0.0,2
5473,0.0,0.0,0.0,0.8938492834341334,0.040510713138096704,0.0923644259548605,0.14583856729714811,0.0,0.0,0.010127678284524178,0.0,0.0,0.020435977583039864,0.4111837383516815,0.0,0.0,0.0,0.0,2
5474,0.0,0.0,0.0,0.8633624400023542,0.18641756167215007,0.11131791539851256,0.1757651295765987,0.0,0.0,0.017754053492585742,0.0,0.0,0.013230727761990637,0.4196170542972639,0.0,0.0,0.0,0.0,2
5475,0.0,0.0,0.0,0.9097799261075724,0.0,0.17285818596043878,0.13646698891613587,0.0,0.0,0.0,0.0,0.0,0.006857152309303361,0.3517815714282614,0.0,0.0,0.0,0.0,2
5476,0.0,0.0,0.0,0.8446858441369152,0.18571107211520832,0.10585531110566876,0.2785666081728126,0.0,0.0,0.0077379613381336814,0.0,0.0,0.0,0.4039215818505781,0.0,0.0,0.0,0.0,2
5477,0.0,0.0,0.0,0.8522601375200857,0.4096133994282584,0.1556530917827382,0.12288401982847752,0.0,0.0,0.017067224976177436,0.0,0.0,0.002935127862145163,0.2573737526407557,0.0,0.0,0.0,0.0,2
5478,0.0,0.0,0.0,0.9089674614037704,0.06661463665134015,0.0,0.21982830094942246,0.0,0.0,0.0,0.0,0.0,0.010055840055011223,0.3477284033199957,0.0,0.0,0.0,0.0,2
5479,0.0,0.0,0.0,0.8909683322676588,0.0,0.061377818445105425,0.1938246898266486,0.0,0.0,0.0,0.0,0.0,0.006378519516588225,0.4059550448035919,0.0,0.0,0.0,0.0,2
5480,0.0,0.0,0.0,0.926608531473062,0.07539334508048537,0.08594841339175334,0.11309001762072808,0.0,0.0,0.0,0.0,0.0,0.0262195964420032,0.3388930861367819,0.0,0.0,0.0,0.0,2
5481,0.0,0.0,0.0,0.8930334493443116,0.13570606338075325,0.06875773877958166,0.2442709140853559,0.0,0.0,0.0,0.0,0.0,0.01858395135468914,0.3454473235614508,0.0,0.0,0.0,0.0,2
5482,0.0,0.0,0.0,0.8986443297018287,0.07311804257416456,0.09724699662363888,0.10967706386124684,0.0,0.0,0.0,0.0,0.0,0.020817684732899085,0.4064144533080647,0.0,0.0,0.0,0.0,2
5483,0.0,0.0,0.0,0.8706557947748008,0.05200448870523862,0.11857023424794405,0.18721615933885905,0.0,0.0,0.002166853696051611,0.0,0.0,0.03241999574538363,0.43484419972363697,0.0,0.0,0.0,0.0,2
5484,0.0,0.0,0.0,0.8800405527911931,0.0,0.0,0.1474662547920378,0.0,0.0,0.0,0.0,0.0,0.0032874642788033905,0.451410591057849,0.0,0.0,0.0,0.0,2
5485,0.0,0.0,0.0,0.8798670586066019,0.07103093441876213,0.1754464080143425,0.1598196024422148,0.0,0.0,0.014798111337242115,0.0,0.0,0.01136721163867133,0.4051130959683401,0.0,0.0,0.0,0.0,2
5486,0.0,0.0,0.0,0.9023449062917877,0.026414251270108987,0.1003741548264142,0.15848550762065394,0.0,0.0,0.013207125635054495,0.0,0.007131847842929427,0.03164662843253185,0.3855600210393577,0.0,0.0,0.0,0.0,2
5487,0.0,0.0,0.0,0.9168899192070248,0.13159068284915634,0.10000891896535882,0.11843161456424073,0.0,0.0,0.0,0.0,0.0,0.003143089558498957,0.3434516822362981,0.0,0.0,0.0,0.0,2
5488,0.0,0.0,0.0,0.9112523646760391,0.1776655553770894,0.09001721472439196,0.12436588876396258,0.0,0.0,0.01974061726412105,0.0,0.0,0.003357162299057528,0.3377619613891111,0.0,0.0,0.0,0.0,2
5489,0.0,0.0,0.0,0.7085941586564669,0.0,0.13912065314955302,0.4393283783670095,0.0,0.0,0.06101783032875133,0.0,0.0,0.0,0.5308551238601367,0.0,0.0,0.0,0.0,2
5490,0.0,0.0,0.0,0.8764390200503013,0.18259146251047947,0.04163085345238933,0.2410207305138329,0.0,0.0,0.003043191041841325,0.0,0.0,0.03594842105859185,0.37066066889627336,0.0,0.0,0.0,0.0,2
5491,0.0,0.0,0.0,0.8686749953660404,0.17774867891978385,0.0,0.23996071654170825,0.0,0.0,0.0,0.0,0.0,0.007019374581545604,0.3951945627983195,0.0,0.0,0.0,0.0,2
5492,0.0,0.0,0.0,0.9175466924020796,0.10419028375261716,0.01979615391299725,0.17191396819181828,0.0,0.0,0.0,0.0,0.0,0.006470415710751701,0.3424387326002683,0.0,0.0,0.0,0.0,2
5493,0.0,0.0,0.0,0.9400777260520344,0.0,0.14197584119093548,0.11208619041389642,0.0,0.0,0.0,0.0,0.0,0.007139247797063467,0.2889332908447109,0.0,0.0,0.0,0.0,2
5494,0.0,0.0,0.0,0.919811700130336,0.0,0.05159705632159696,0.20367259074314584,0.0,0.0,0.045260575720699095,0.0,0.0,0.008821488006709503,0.3281391739750683,0.0,0.0,0.0,0.0,2
5495,0.0,0.0,0.0,0.8308512963597969,0.4142109533021796,0.14309105659529842,0.18074659780458752,0.0,0.0,0.006275923534881512,0.0,0.0,0.011512522153158438,0.29120285201850205,0.0,0.0,0.0,0.0,2
5496,0.0,0.0,0.0,0.852470352146199,0.0,0.14244114536570535,0.2811338395375764,0.0,0.0,0.015618546640976469,0.0,0.0,0.009132373131475413,0.41670282438125217,0.0,0.0,0.0,0.0,2
5497,0.0,0.0,0.0,0.9105649983130846,0.0,0.08126102787975863,0.1603836076574183,0.0,0.0,0.0,0.0,0.0,0.009704740590735506,0.3720899697652105,0.0,0.0,0.0,0.0,2
5498,0.0,0.0,0.0,0.9423553621955016,0.11322874507000215,0.08605384625320164,0.10190587056300192,0.0,0.0,0.018871457511667033,0.0,0.0,0.0035699508795956096,0.28458157927593875,0.0,0.0,0.0,0.0,2
5499,0.0,0.0,0.0,0.9003730024051544,0.0,0.1168748646648234,0.17300555624727146,0.0,0.0,0.00480570989575754,0.0,0.0,0.024597888358157703,0.3809326044037144,0.0,0.0,0.0,0.0,2
5500,0.0,0.0,0.0,0.9217414039844511,0.0,0.13405078690045485,0.17638261434270364,0.0,0.0,0.0,0.0,0.0,0.003857199421931737,0.3182726285472786,0.0,0.0,0.0,0.0,2
5501,0.0,0.0,0.0,0.8790465912018585,0.113072383100654,0.07877376022678899,0.1809158129610464,0.0,0.0,0.02983854554045037,0.0,0.0,0.025123195098690963,0.41717427565080173,0.0,0.0,0.0,0.0,2
5502,0.0,0.0,0.0,0.9042457717115552,0.09809840393021248,0.046596741866850935,0.16186236648485058,0.0,0.0,0.006131150245638282,0.0,0.0,0.020713134333035312,0.3793138285301549,0.0,0.0,0.0,0.0,2
5503,0.0,0.0,0.0,0.893061191562216,0.0,0.12023155241831895,0.25311905772277665,0.0,0.0,0.0,0.0,0.0,0.01424130579544285,0.35173002396060843,0.0,0.0,0.0,0.0,2
5504,0.0,0.0,0.0,0.9321676606473208,0.06337104710540999,0.04816199580011158,0.15209051305298402,0.0,0.0,0.0,0.0,0.0,0.011200933485191892,0.3185451301165276,0.0,0.0,0.0,0.0,2
5505,0.0,0.0,0.0,0.8821758301104243,0.1381184380475917,0.05248500645808486,0.21753653992495686,0.0,0.0,0.0,0.0,0.009322994568212438,0.0034309675693350804,0.3905298835795655,0.0,0.0,0.0,0.0,2
5506,0.0,0.0,0.0,0.9164724934779428,0.05290623332926672,0.12062621199072815,0.15871869998780014,0.0,0.0,0.008817705554877788,0.0,0.0,0.006773345795657714,0.34265603786255083,0.0,0.0,0.0,0.0,2
5507,0.0,0.0,0.0,0.9075579743403052,0.1931313505420861,0.054615749362599234,0.12935309059562974,0.0,0.0,0.0,0.0,0.0,0.058806221918873074,0.3403902624747961,0.0,0.0,0.0,0.0,2
5508,0.0,0.0,0.0,0.9278492272048312,0.12195800344538385,0.10338286138216386,0.10694778763672122,0.0,0.0,0.0,0.0,0.0025329739177118193,0.060285854814330124,0.3137760529669184,0.0,0.0,0.0,0.0,2
5509,0.0,0.0,0.0,0.9241398596420464,0.12357091312095975,0.09063782790314122,0.15087146369419505,0.0,0.0,0.003831656220804956,0.0,0.006983193462417029,0.09474014060476607,0.30112986239306144,0.0,0.0,0.0,0.0,2
5510,0.0,0.0,0.0,0.636992865318626,0.039862954360158964,0.08533329763364694,0.0891601412522222,0.0,0.0,0.00033219128633465907,0.0,0.0069361540586676575,0.7409637372123324,0.1659539082184929,0.02834698976722415,0.0,0.0,0.0,2
5511,0.0,0.0,0.0,0.8813490093629233,0.13782266772904425,0.08527930024437855,0.12696760805834964,0.0,0.0,0.002439339251841492,0.0,0.007244837577969229,0.3483143393739347,0.24382008935239655,0.002439339251841492,0.0,0.0,0.0,2
5512,0.0,0.0,0.0,0.9126990422817044,0.0,0.08786962529809708,0.14572221871680446,0.0,0.0,0.0035145911034492106,0.0,0.0051046405957683,0.206983093226493,0.30844051523870264,0.0029086271200958968,0.0,0.0,0.0,2
5513,0.0,0.0,0.0,0.8787608189748422,0.0,0.1944000459628853,0.11510529037276104,0.0,0.0,0.0,0.0,0.0,0.006842777347000654,0.4203474678057126,0.0,0.0,0.0,0.0,2
5514,0.0,0.0,0.0,0.9192495969925136,0.09222245147821337,0.05256679734258166,0.19366714810424804,0.0,0.0,0.0038426021449255577,0.0,0.0,0.01762212448628281,0.3253915496322961,0.0,0.0,0.0,0.0,2
5515,0.0,0.0,0.0,0.8565166261139167,0.12889327868704573,0.13061185573620634,0.15467193442445484,0.0,0.0,0.007160737704835877,0.0,0.0,0.0038859544742166647,0.4568550655685287,0.0,0.0,0.0,0.0,2
5516,0.0,0.0,0.0,0.9320544705076522,0.05350683071432818,0.10166297835722356,0.1926245905715815,0.0,0.0,0.0,0.0,0.0,0.006645752859422927,0.2844779832978449,0.0,0.0,0.0,0.0,2
5517,0.0,0.0,0.0,0.8864175686560605,0.07100502487942606,0.10792763781672764,0.234316582102106,0.0,0.0,0.011834170813237678,0.0,0.0,0.00395728641843935,0.37751004894228185,0.0,0.0,0.0,0.0,2
5518,0.0,0.0,0.0,0.9078310869849152,0.10748972245203338,0.055699219816053636,0.19934457618377105,0.0,0.0,0.0,0.0,0.0,0.03560169151277538,0.3466706412293913,0.0,0.0,0.0,0.0,2
5519,0.0,0.0,0.0,0.7868573450423986,0.4646205275488449,0.08827790023428055,0.20907923739698026,0.0,0.0,0.0,0.0,0.0,0.002885382257070853,0.3368498824729126,0.0,0.0,0.0,0.0,2
5520,0.0,0.0,0.0,0.8984638663571083,0.0,0.1867747825709425,0.11468626999970152,0.0,0.0,0.013653127380916851,0.0,0.0,0.007757063454635558,0.38010306628472496,0.0,0.0,0.0,0.0,2
5521,0.0,0.0,0.0,0.9220592732403756,0.0,0.07622356658787106,0.09026474990668942,0.0,0.0,0.008357847213582355,0.0,0.0,0.007090861457638023,0.3684139051747102,0.0,0.0,0.0,0.0,2
5522,0.0,0.0,0.0,0.9404080356306528,0.09210947584376064,0.10500480246188716,0.09671494963594868,0.0,0.0,0.0,0.0,0.0,0.02081263474877331,0.2938292279415965,0.0,0.0,0.0,0.0,2
5523,0.0,0.0,0.0,0.8981446067848149,0.0,0.2351142992872249,0.09280827603443087,0.0,0.0,0.02578007667623081,0.0,0.0,0.0,0.3588586673331328,0.0,0.0,0.0,0.0,2
5524,0.0,0.0,0.0,0.9196991457198908,0.07952768066197104,0.10577181528042152,0.17893728148943486,0.0,0.0,0.006627306721830922,0.0,0.0,0.018045691869953626,0.32288238348760245,0.0,0.0,0.0,0.0,2
5525,0.0,0.0,0.0,0.8737556221983356,0.0,0.13723788305995194,0.10834569715259364,0.0,0.0,0.0,0.0,0.0,0.0,0.4538480869614202,0.0,0.0,0.0,0.0,2
5526,0.0,0.0,0.0,0.7928751701050532,0.4965480863284171,0.0,0.18620553237315648,0.0,0.0,0.010344751798508694,0.0,0.0,0.003281328914431419,0.2999978021567521,0.0,0.0,0.0,0.0,2
5527,0.0,0.0,0.0,0.9146452064121674,0.1166831333283012,0.08867918132950894,0.14001975999396146,0.0,0.0,0.004861797222012553,0.0,0.0,0.007320566008176859,0.34966045620714264,0.0,0.0,0.0,0.0,2
5528,0.0,0.0,0.0,0.8784789641306152,0.14408914226480996,0.05475387406062776,0.17290697071777195,0.0,0.0,0.0,0.0,0.0,0.0035333961638185883,0.4178585125679488,0.0,0.0,0.0,0.0,2
5529,0.0,0.0,0.0,0.9227588472291876,0.0,0.04262784007984253,0.2019213477466223,0.0,0.0,0.0,0.0,0.0,0.009753101191583137,0.3253177269251138,0.0,0.0,0.0,0.0,2
5530,0.0,0.0,0.0,0.7648583171797844,0.4272181591454653,0.0811714502376384,0.320413619359099,0.0,0.0,0.0,0.0,0.0,0.0,0.351030920764524,0.0,0.0,0.0,0.0,2
5531,0.0,0.0,0.0,0.8906878948717978,0.0,0.08133568528364171,0.2889557240339902,0.0,0.0,0.0,0.0,0.0,0.003612798625572419,0.3413958369142329,0.0,0.0,0.0,0.0,2
5532,0.0,0.0,0.0,0.9211410657204409,0.021781367686753383,0.1489845549773931,0.11108497520244223,0.0,0.0,0.0036302279477922303,0.0,0.0,0.011341572027975087,0.3410962179745579,0.0,0.0,0.0,0.0,2
5533,0.0,0.0,0.0,0.8460562725364837,0.19576263880233488,0.0828431894204426,0.15616519595368078,0.0,0.0,0.008898301763742495,0.0,0.0036038122143157094,0.07682861755312828,0.4567498295329022,0.0,0.0,0.0,0.0,2
5534,0.0,0.0,0.0,0.9203290523658,0.13027488869104936,0.049504457702598745,0.15632986642925925,0.0,0.0,0.043424962897016466,0.0,0.0,0.0063892779803890465,0.3274242202435041,0.0,0.0,0.0,0.0,2
5535,0.0,0.0,0.0,0.9044195889597534,0.0,0.03818660486718958,0.2411785570559343,0.0,0.0,0.0,0.0,0.0,0.010177120640099138,0.34970890773110463,0.0,0.0,0.0,0.0,2
5536,0.0,0.0,0.0,0.8950052998313424,0.14012709239783647,0.06085519441277469,0.19217429814560436,0.0,0.0,0.01668179671402815,0.0,0.0,0.019431636834786426,0.37153697641483496,0.0,0.0,0.0,0.0,2
5537,0.0,0.0,0.0,0.9116259123923204,0.15072215084886365,0.0,0.13564993576397733,0.0,0.0,0.018840268856107963,0.0,0.0,0.006672095212736322,0.3569602939270589,0.0,0.0,0.0,0.0,2
5538,0.0,0.0,0.0,0.9088311503032308,0.0,0.09150453803907747,0.16254095572730864,0.0,0.0,0.020066784657692432,0.0,0.0,0.010928089733966258,0.3724395232467714,0.0,0.0,0.0,0.0,2
5539,0.0,0.0,0.0,0.7420589156145496,0.0,0.0939941293111763,0.14841178312290992,0.0,0.0,0.04122549531191943,0.0,0.0,0.0,0.6455912565846582,0.0,0.0,0.0,0.0,2
5540,0.0,0.0,0.0,0.8985336623608031,0.12058243953759698,0.0,0.21704839116767446,0.0,0.0,0.020097073256266168,0.0,0.0,0.0035713907251581265,0.3613453771476656,0.0,0.0,0.0,0.0,2
5541,0.0,0.0,0.0,0.9039631782999948,0.21229438278257454,0.08067186545737834,0.19106494450431716,0.0,0.0,0.0,0.0,0.0,0.0032452644501794843,0.3078268550347332,0.0,0.0,0.0,0.0,2
5542,0.0,0.0,0.0,0.9017448412252858,0.0,0.07325899468713015,0.11567209687441594,0.0,0.0,0.0,0.0,0.0,0.0038475502852778135,0.40999332114376336,0.0,0.0,0.0,0.0,2
5543,0.0,0.0,0.0,0.922407329793002,0.06071046119656703,0.06920992576408644,0.12749196851279074,0.0,0.0,0.0,0.0,0.0,0.02111331962632204,0.3521206749400888,0.0,0.0,0.0,0.0,2
5544,0.0,0.0,0.0,0.8949878371883242,0.04767117345848463,0.03623009182844833,0.22882163260072624,0.0,0.0,0.0,0.0,0.0,0.016244635541585527,0.3778735016142549,0.0,0.0,0.0,0.0,2
5545,0.0,0.0,0.0,0.8922847320269233,0.06915206673208656,0.07007409428851442,0.17979537350342506,0.0,0.0,0.0038417814851159212,0.0,0.0,0.030457741493782074,0.40108198704610215,0.0,0.0,0.0,0.0,2
5546,0.0,0.0,0.0,0.9328812387903368,0.0,0.0,0.13771104001190687,0.0,0.0,0.0,0.0,0.0,0.003362371465258873,0.332801680028775,0.0,0.0,0.0,0.0,2
5547,0.0,0.0,0.0,0.9213365853739576,0.0,0.06310084288200712,0.14944936472054315,0.0,0.0,0.0,0.0,0.0,0.010576742018439007,0.3531433136729872,0.0,0.0,0.0,0.0,2
5548,0.0,0.0,0.0,0.9134839893997156,0.0,0.061631394015628026,0.19462545478619372,0.0,0.0,0.0,0.0,0.0,0.0231195205844746,0.3511908206364206,0.0,0.0,0.0,0.0,2
5549,0.0,0.0,0.0,0.8904761631816991,0.0,0.11100327198180338,0.16066263049997853,0.0,0.0,0.0,0.0,0.0,0.035661460157300776,0.4094462795469149,0.0,0.0,0.0,0.0,2
5550,0.0,0.0,0.0,0.9285039053411854,0.0,0.06286078163746646,0.0992538657433681,0.0,0.0,0.0,0.0,0.0,0.01773644805392813,0.35179981302371593,0.0,0.0,0.0,0.0,2
5551,0.0,0.0,0.0,0.8698173979373963,0.2407530297862437,0.06099076754584842,0.19260242382899492,0.0,0.0,0.006687584160728993,0.0,0.0,0.010120828003752918,0.38012228369583584,0.0,0.0,0.0,0.0,2
5552,0.0,0.0,0.0,0.8886554286358399,0.23984854230594185,0.039061048318396255,0.14390912538356512,0.0,0.0,0.002855339789356452,0.0,0.0,0.013356442938238074,0.3610291629662297,0.0,0.0,0.0,0.0,2
5553,0.0,0.0,0.0,0.9059564492265731,0.1040172219482362,0.08893472476574199,0.1404232496301189,0.0,0.0,0.0,0.0,0.0,0.022550867465369998,0.37454868003194064,0.0,0.0,0.0,0.0,2
5554,0.0,0.0,0.0,0.9034158134960779,0.04224116171701119,0.09630984871478553,0.17107670495389535,0.0,0.0,0.0,0.0,0.0,0.029165235223719832,0.3777063876862751,0.0,0.0,0.0,0.0,2
